split,db_id,n_joins,n_tables_ref,tables,join_types,topology,hardness,tier,n_fk_join_conds,n_join_conds,has_subquery,has_group_by,has_aggregation,has_where,agg_funcs,sql_tokens,query
dev,tvshow,2,2,TV_Channel|cartoon,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,43,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'"
dev,tvshow,2,2,TV_Channel|cartoon,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,43,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'"
dev,tvshow,0,1,tv_channel,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'"
dev,tvshow,0,1,tv_channel,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'"
dev,tvshow,0,1,tv_channel,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2
dev,tvshow,0,1,tv_channel,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2
dev,tvshow,0,2,TV_Channel|cartoon,,binary,extra hard,complex,0,0,1,0,0,1,,14,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'
dev,tvshow,0,2,TV_Channel|cartoon,,binary,extra hard,complex,0,0,1,0,0,1,,14,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'
dev,tvshow,0,2,TV_Channel|cartoon,,binary,hard,moderate,0,0,1,0,0,1,,17,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones')
dev,tvshow,0,2,TV_Channel|cartoon,,binary,hard,moderate,0,0,1,0,0,1,,17,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones')
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM poker_player
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM poker_player
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Earnings FROM poker_player ORDER BY Earnings DESC
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Earnings FROM poker_player ORDER BY Earnings DESC
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player"
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player"
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(Earnings) FROM poker_player
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(Earnings) FROM poker_player
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,10,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
dev,poker_player,0,1,poker_player,,single,easy,simple,0,0,0,0,0,0,,10,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,1,MAX,8,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000
dev,poker_player,0,1,poker_player,,single,medium,simple,0,0,0,0,1,1,MAX,8,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,14,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,14,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,1,,18,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,1,,18,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,17,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,17,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,20,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,20,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,20,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,20,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,1,1,AVG,18,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,1,1,AVG,18,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,18,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC
dev,poker_player,1,2,people|poker_player,INNER,binary,medium,moderate,1,1,0,0,0,0,,18,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC
dev,poker_player,0,1,people,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality"
dev,poker_player,0,1,people,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality"
dev,poker_player,0,1,people,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1
dev,poker_player,0,1,people,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1
dev,poker_player,0,1,people,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2
dev,poker_player,0,1,people,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2
dev,poker_player,0,1,people,,single,easy,simple,0,0,0,0,0,0,,10,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC"
dev,poker_player,0,1,people,,single,easy,simple,0,0,0,0,0,0,,10,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC"
dev,poker_player,0,1,people,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Name FROM people WHERE Nationality != ""Russia"""
dev,poker_player,0,1,people,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Name FROM people WHERE Nationality != ""Russia"""
dev,poker_player,0,2,people|poker_player,,binary,hard,moderate,0,0,1,0,0,1,,12,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
dev,poker_player,0,2,people|poker_player,,binary,hard,moderate,0,0,1,0,0,1,,12,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
dev,poker_player,0,1,people,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT Nationality) FROM people
dev,poker_player,0,1,people,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT Nationality) FROM people
dev,voter_1,0,1,area_code_state,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM area_code_state
dev,voter_1,0,1,contestants,,single,easy,simple,0,0,0,0,0,0,,10,"SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC"
dev,voter_1,0,1,votes,,single,easy,simple,0,0,0,0,0,0,,8,"SELECT vote_id ,  phone_number ,  state FROM votes"
dev,voter_1,0,1,area_code_state,,single,medium,simple,0,0,0,0,1,0,MAX|MIN,6,"SELECT max(area_code) ,  min(area_code) FROM area_code_state"
dev,voter_1,0,1,votes,,single,medium,simple,0,0,0,0,1,1,MAX,8,SELECT max(created) FROM votes WHERE state  =  'CA'
dev,voter_1,0,1,contestants,,single,easy,simple,0,0,0,0,0,1,,9,SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway'
dev,voter_1,0,1,votes,,single,easy,simple,0,0,0,0,0,0,,7,"SELECT DISTINCT state ,  created FROM votes"
dev,voter_1,1,2,contestants|votes,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2"
dev,voter_1,1,2,contestants|votes,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1"
dev,voter_1,0,1,votes,,single,medium,simple,0,0,0,0,1,1,COUNT,12,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA'
dev,voter_1,0,2,contestants|votes,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes )
dev,voter_1,1,2,area_code_state|votes,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1
dev,voter_1,1,2,contestants|votes,INNER,binary,medium,moderate,1,1,0,0,0,1,,23,"SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'"
dev,voter_1,4,3,contestants|votes|area_code_state,INNER|INNER|INNER|INNER,mesh,extra hard,extra,4,4,1,0,0,1,,55,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss'
dev,voter_1,0,1,contestants,,single,easy,simple,0,0,0,0,0,1,,8,"select contestant_name from contestants where contestant_name like ""%al%"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,8,SELECT Name FROM country WHERE IndepYear  >  1950
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,8,SELECT Name FROM country WHERE IndepYear  >  1950
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,COUNT,8,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,COUNT,8,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM,8,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM,8,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Continent FROM country WHERE Name  =  ""Anguilla"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Continent FROM country WHERE Name  =  ""Anguilla"""
dev,world_1,1,2,country|city,INNER,binary,medium,moderate,1,1,0,0,0,1,,18,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul"""
dev,world_1,1,2,country|city,INNER,binary,medium,moderate,1,1,0,0,0,1,,18,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,0,1,,24,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1"
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,0,1,,24,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1"
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola"""
dev,world_1,0,1,country,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG,9,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG,9,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,0,1,,13,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1"
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,0,1,,13,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1"
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM|MAX,10,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM|MAX,10,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG,12,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG,12,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM,12,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,SUM,12,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe"""
dev,world_1,0,1,city,,single,medium,simple,0,0,0,0,1,1,SUM,8,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland"""
dev,world_1,0,1,city,,single,medium,simple,0,0,0,0,1,1,SUM,8,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG|SUM,11,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,AVG|SUM,11,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory"""
dev,world_1,0,1,countrylanguage,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage
dev,world_1,0,1,countrylanguage,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,COUNT,9,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa"""
dev,world_1,0,1,country,,single,medium,simple,0,0,0,0,1,1,COUNT,9,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,18,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,18,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,22,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,22,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T"""
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1
dev,world_1,1,2,country|countrylanguage,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,1,1,COUNT,40,"SELECT COUNT(*) FROM (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Dutch"")"
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,1,1,COUNT,40,"SELECT COUNT(*) FROM (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Dutch"")"
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,37,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"""
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,37,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"""
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,45,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"" AND T2.IsOfficial  =  ""T"""
dev,world_1,2,2,country|countrylanguage,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,45,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"" AND T2.IsOfficial  =  ""T"""
